   617573	2018-01-22 09:21:19	1	0	1	0
   917308	2018-01-22 09:23:49	1	0	1	0
 11718032	2018-01-22 09:57:45	1	0	1	0
 11618032	2018-01-23 08:57:31	1	0	1	0
   916680	2018-01-23 09:11:04	1	0	1	0
 21718540	2018-01-23 09:14:43	1	0	1	0
 21618528	2018-01-23 09:23:03	1	0	1	0
 11718032	2018-01-23 09:24:25	1	0	1	0
   917308	2018-01-23 09:31:39	1	0	1	0
 11618032	2018-01-24 08:57:59	1	0	1	0
   916680	2018-01-24 09:03:25	1	0	1	0
 21718540	2018-01-24 09:15:59	1	0	1	0
 21618528	2018-01-24 09:23:00	1	0	1	0
 21618528	2018-01-24 09:23:02	1	0	1	0
   917308	2018-01-24 09:36:46	1	0	1	0
   916680	2018-01-25 08:58:50	1	0	1	0
   916680	2018-01-25 08:58:51	1	0	1	0
 21718540	2018-01-25 09:03:03	1	0	1	0
 11618032	2018-01-25 09:19:09	1	0	1	0
 21618528	2018-01-25 09:20:59	1	0	1	0
 21618528	2018-01-25 09:21:00	1	0	1	0
 11718032	2018-01-25 09:31:02	1	0	1	0
 11618032	2018-01-26 08:12:49	1	0	1	0
   916680	2018-01-26 08:38:43	1	0	1	0
 21718540	2018-01-26 09:13:53	1	0	1	0
 21618528	2018-01-26 09:32:32	1	0	1	0
   917308	2018-01-26 09:32:42	1	0	1	0
   916117	2018-01-26 10:04:00	1	0	1	0
   916680	2018-01-27 09:16:46	1	0	1	0
316010558	2018-01-27 09:19:44	1	0	1	0
 11618032	2018-01-27 10:42:51	1	0	1	0
   617573	2018-01-27 10:43:35	1	0	1	0
   617573	2018-01-27 10:43:55	1	0	1	0
315010462	2018-01-27 15:15:41	1	0	1	0
 11618032	2018-01-28 10:13:43	1	0	1	0
 21718540	2018-01-28 13:20:49	1	0	1	0
 21718540	2018-01-29 09:07:05	1	0	1	0
 11618032	2018-01-29 09:15:20	1	0	1	0
   916117	2018-01-29 09:20:33	1	0	1	0
   917308	2018-01-29 09:20:37	1	0	1	0
 21618528	2018-01-29 09:20:40	1	0	1	0
 21618528	2018-01-29 09:20:42	1	0	1	0
 11718032	2018-01-29 09:21:33	1	0	1	0
   617573	2018-01-29 09:35:11	1	0	1	0
315010462	2018-01-29 17:29:42	1	0	1	0
   916680	2018-01-30 08:54:50	1	0	1	0
 21718540	2018-01-30 09:03:27	1	0	1	0
 21618528	2018-01-30 09:21:52	1	0	1	0
   917308	2018-01-30 09:24:30	1	0	1	0
   617573	2018-01-30 09:25:52	1	0	1	0
 11718032	2018-01-30 09:35:46	1	0	1	0
 11618032	2018-01-30 09:48:02	1	0	1	0
315010462	2018-01-30 15:01:07	1	0	1	0
   916680	2018-01-31 09:10:03	1	0	1	0
   617573	2018-01-31 09:14:14	1	0	1	0
   617573	2018-01-31 09:14:17	1	0	1	0
 21618528	2018-01-31 09:19:26	1	0	1	0
   917308	2018-01-31 09:28:30	1	0	1	0
 11618032	2018-01-31 09:39:15	1	0	1	0
 21718540	2018-01-31 09:41:00	1	0	1	0
315010462	2018-01-31 17:04:44	1	0	1	0
   916680	2018-02-01 08:06:24	1	0	1	0
   917308	2018-02-01 09:01:26	1	0	1	0
 21718540	2018-02-01 09:14:00	1	0	1	0
   617573	2018-02-01 09:21:32	1	0	1	0
 21618528	2018-02-01 09:22:43	1	0	1	0
 11618032	2018-02-01 09:23:31	1	0	1	0
   916680	2018-02-02 08:46:58	1	0	1	0
 11718032	2018-02-02 09:16:16	1	0	1	0
 11618032	2018-02-02 09:20:43	1	0	1	0
 21618528	2018-02-02 09:20:51	1	0	1	0
 21618528	2018-02-02 09:20:52	1	0	1	0
315010462	2018-02-02 09:29:53	1	0	1	0
   917308	2018-02-02 09:40:33	1	0	1	0
 21718540	2018-02-02 09:41:12	1	0	1	0
316010558	2018-02-02 09:53:30	1	0	1	0
316010558	2018-02-03 16:07:19	1	0	1	0
   617573	2018-02-04 09:42:34	1	0	1	0
 11618032	2018-02-04 10:05:15	1	0	1	0
   916680	2018-02-05 07:58:17	1	0	1	0
 21718540	2018-02-05 09:07:15	1	0	1	0
 21618528	2018-02-05 09:19:57	1	0	1	0
   617573	2018-02-05 09:21:49	1	0	1	0
   917308	2018-02-05 09:32:18	1	0	1	0
 11618032	2018-02-05 09:37:12	1	0	1	0
 11718032	2018-02-05 09:49:50	1	0	1	0
   916680	2018-02-06 08:37:46	1	0	1	0
 21618528	2018-02-06 09:04:42	1	0	1	0
   917308	2018-02-06 09:04:50	1	0	1	0
   617573	2018-02-06 09:24:24	1	0	1	0
 21718540	2018-02-06 09:24:47	1	0	1	0
 11618032	2018-02-06 09:54:12	1	0	1	0
 21618528	2018-02-07 09:11:00	1	0	1	0
 11618032	2018-02-07 09:20:50	1	0	1	0
 21718540	2018-02-07 09:30:01	1	0	1	0
   617573	2018-02-07 09:37:23	1	0	1	0
   917308	2018-02-07 09:39:21	1	0	1	0
   916680	2018-02-08 07:48:14	1	0	1	0
   917308	2018-02-08 08:41:35	1	0	1	0
 21718540	2018-02-08 09:13:52	1	0	1	0
 21618528	2018-02-08 09:23:10	1	0	1	0
 11618032	2018-02-08 09:46:53	1	0	1	0
   916680	2018-02-09 07:10:39	1	0	1	0
 21718540	2018-02-09 09:22:10	1	0	1	0
   617573	2018-02-09 09:34:08	1	0	1	0
 11618032	2018-02-10 08:46:58	1	0	1	0
 21718540	2018-02-10 09:23:12	1	0	1	0
   617573	2018-02-10 09:33:04	1	0	1	0
 21618528	2018-02-23 09:22:10	1	0	1	0
   617573	2018-02-23 09:29:30	1	0	1	0
   617573	2018-02-24 08:10:42	1	0	1	0
   617573	2018-02-25 08:12:23	1	0	1	0
 21718540	2018-02-26 09:01:13	1	0	1	0
   917308	2018-02-26 09:03:56	1	0	1	0
 11718032	2018-02-26 09:07:34	1	0	1	0
 21618528	2018-02-26 09:08:22	1	0	1	0
 21718540	2018-02-27 07:57:22	1	0	1	0
   916117	2018-02-27 08:52:38	1	0	1	0
 21618528	2018-02-27 09:04:54	1	0	1	0
 21718540	2018-02-27 09:05:21	1	0	1	0
   917308	2018-02-27 09:23:13	1	0	1	0
      123	2018-02-28 08:06:09	1	0	1	0
 21718540	2018-02-28 08:06:15	1	0	1	0
   917308	2018-02-28 08:23:11	1	0	1	0
   618630	2018-02-28 08:23:15	1	0	1	0
 11618032	2018-02-28 08:29:41	1	0	1	0
 21618528	2018-02-28 08:33:43	1	0	1	0
   916117	2018-02-28 09:32:35	1	0	1	0
 11618032	2018-03-01 07:34:51	1	0	1	0
 21718540	2018-03-01 08:03:15	1	0	1	0
   618630	2018-03-01 08:27:35	1	0	1	0
   917308	2018-03-01 09:03:30	1	0	1	0
 11618032	2018-03-02 07:59:53	1	0	1	0
   618630	2018-03-02 08:45:32	1	0	1	0
   917308	2018-03-02 09:12:12	1	0	1	0
 21618528	2018-03-02 09:12:15	1	0	1	0
 21718540	2018-03-02 09:13:57	1	0	1	0
 11618032	2018-03-03 08:52:17	1	0	1	0
 11618032	2018-03-04 07:19:52	1	0	1	0
 21718540	2018-03-04 07:57:09	1	0	1	0
315010462	2018-03-04 15:27:56	1	0	1	0
 11618032	2018-03-05 07:55:40	1	0	1	0
      123	2018-03-05 08:11:01	1	0	1	0
   618630	2018-03-05 08:19:28	1	0	1	0
   617573	2018-03-05 08:44:36	1	0	1	0
 11718032	2018-03-05 08:48:54	1	0	1	0
 21718540	2018-03-05 08:58:12	1	0	1	0
      123	2018-03-06 08:03:34	1	0	1	0
 21718540	2018-03-06 08:18:12	1	0	1	0
 11618032	2018-03-06 08:18:58	1	0	1	0
   618630	2018-03-06 08:27:16	1	0	1	0
 21618528	2018-03-06 08:43:52	1	0	1	0
 11718032	2018-03-06 09:20:04	1	0	1	0
      123	2018-03-07 08:10:05	1	0	1	0
   618630	2018-03-07 08:17:23	1	0	1	0
 21618528	2018-03-07 08:35:16	1	0	1	0
 21718540	2018-03-07 08:35:26	1	0	1	0
 11618032	2018-03-07 08:43:03	1	0	1	0
   916117	2018-03-07 09:17:53	1	0	1	0
      123	2018-03-08 08:13:11	1	0	1	0
   618630	2018-03-08 08:19:58	1	0	1	0
 21718540	2018-03-08 08:41:54	1	0	1	0
 21618528	2018-03-08 08:46:42	1	0	1	0
 11618032	2018-03-08 08:56:00	1	0	1	0
      123	2018-03-09 08:11:15	1	0	1	0
   618630	2018-03-09 08:21:17	1	0	1	0
 21618528	2018-03-09 08:40:53	1	0	1	0
 21718540	2018-03-09 08:42:40	1	0	1	0
 11618032	2018-03-09 08:55:54	1	0	1	0
315010462	2018-03-09 20:02:07	1	0	1	0
 21718540	2018-03-10 09:01:40	1	0	1	0
 11618032	2018-03-10 09:19:13	1	0	1	0
316010558	2018-03-11 09:20:09	1	0	1	0
316010558	2018-03-11 09:20:11	1	0	1	0
      123	2018-03-12 08:02:24	1	0	1	0
 11618032	2018-03-12 08:26:10	1	0	1	0
   618630	2018-03-12 08:26:18	1	0	1	0
 21718540	2018-03-12 08:40:56	1	0	1	0
 21618528	2018-03-12 08:49:15	1	0	1	0
 11618032	2018-03-12 23:30:01	1	0	1	0
      123	2018-03-13 08:03:53	1	0	1	0
   618630	2018-03-13 08:29:49	1	0	1	0
 21618528	2018-03-13 08:32:12	1	0	1	0
 21618528	2018-03-13 08:32:13	1	0	1	0
 21718540	2018-03-13 08:44:14	1	0	1	0
 11618032	2018-03-13 08:49:31	1	0	1	0
   917308	2018-03-13 09:22:31	1	0	1	0
      123	2018-03-14 08:07:14	1	0	1	0
   618630	2018-03-14 08:22:58	1	0	1	0
 11618032	2018-03-14 08:32:34	1	0	1	0
 21618528	2018-03-14 08:51:36	1	0	1	0
 21718540	2018-03-14 09:06:24	1	0	1	0
      123	2018-03-15 08:15:10	1	0	1	0
   618630	2018-03-15 08:24:08	1	0	1	0
 21618528	2018-03-15 08:50:57	1	0	1	0
   916117	2018-03-15 08:51:23	1	0	1	0
 11618032	2018-03-15 08:56:38	1	0	1	0
 21718540	2018-03-15 09:01:42	1	0	1	0
316010558	2018-03-15 15:48:01	1	0	1	0
 11618032	2018-03-16 07:24:27	1	0	1	0
 21718540	2018-03-16 07:39:53	1	0	1	0
      123	2018-03-16 08:10:28	1	0	1	0
   618630	2018-03-16 08:17:02	1	0	1	0
 21618528	2018-03-16 08:54:27	1	0	1	0
316010558	2018-03-16 15:12:13	1	0	1	0
 11618032	2018-03-17 07:48:39	1	0	1	0
 21718540	2018-03-17 09:37:07	1	0	1	0
316010558	2018-03-17 14:02:50	1	0	1	0
 21718540	2018-03-18 09:47:09	1	0	1	0
 21718540	2018-03-19 07:42:47	1	0	1	0
 21618528	2018-03-19 07:47:38	1	0	1	0
 21618528	2018-03-19 07:47:39	1	0	1	0
   916117	2018-03-19 07:53:42	1	0	1	0
      123	2018-03-19 08:00:29	1	0	1	0
   917308	2018-03-19 08:08:55	1	0	1	0
 11618032	2018-03-19 08:17:31	1	0	1	0
 11718032	2018-03-19 08:17:43	1	0	1	0
   618630	2018-03-19 08:44:58	1	0	1	0
   617573	2018-03-19 09:21:28	1	0	1	0
   618630	2018-03-19 22:33:18	1	0	1	0
316010558	2018-03-19 22:52:40	1	0	1	0
 21618528	2018-03-19 22:59:51	1	0	1	0
 11718032	2018-03-19 23:03:47	1	0	1	0
   917308	2018-03-19 23:23:59	1	0	1	0
 21718540	2018-03-20 00:08:34	1	0	1	0
   916117	2018-03-20 00:08:38	1	0	1	0
 11618032	2018-03-20 07:33:26	1	0	1	0
   916680	2018-03-20 07:37:01	1	0	1	0
   916680	2018-03-20 07:37:02	1	0	1	0
   916117	2018-03-20 07:59:53	1	0	1	0
 21618528	2018-03-20 08:01:09	1	0	1	0
 21718540	2018-03-20 08:06:19	1	0	1	0
      123	2018-03-20 08:08:44	1	0	1	0
   618630	2018-03-20 08:21:03	1	0	1	0
   917308	2018-03-20 08:21:24	1	0	1	0
 11718032	2018-03-20 08:35:13	1	0	1	0
   618630	2018-03-20 21:57:12	1	0	1	0
 21618528	2018-03-20 22:50:52	1	0	1	0
   617573	2018-03-20 22:57:17	1	0	1	0
 11718032	2018-03-20 23:12:58	1	0	1	0
   916117	2018-03-20 23:58:01	1	0	1	0
   916680	2018-03-21 01:29:02	1	0	1	0
   917308	2018-03-21 05:24:48	1	0	1	0
   916680	2018-03-21 07:34:12	1	0	1	0
 21618528	2018-03-21 08:09:22	1	0	1	0
 21718540	2018-03-21 08:11:56	1	0	1	0
      123	2018-03-21 08:15:05	1	0	1	0
   618630	2018-03-21 08:15:09	1	0	1	0
 11718032	2018-03-21 08:48:09	1	0	1	0
   617573	2018-03-21 09:01:11	1	0	1	0
   617573	2018-03-21 09:01:12	1	0	1	0
   617573	2018-03-21 20:27:44	1	0	1	0
   916680	2018-03-22 00:11:43	1	0	1	0
   916680	2018-03-22 07:48:53	1	0	1	0
 11618032	2018-03-22 07:59:49	1	0	1	0
 21618528	2018-03-22 08:04:47	1	0	1	0
      123	2018-03-22 08:12:38	1	0	1	0
   917308	2018-03-22 08:26:10	1	0	1	0
   618630	2018-03-22 08:28:20	1	0	1	0
 21718540	2018-03-22 08:35:58	1	0	1	0
315010462	2018-03-22 11:47:08	1	0	1	0
   916117	2018-03-22 14:06:41	1	0	1	0
   917308	2018-03-22 22:28:11	1	0	1	0
   617573	2018-03-22 22:28:18	1	0	1	0
   916117	2018-03-22 23:32:50	1	0	1	0
   916680	2018-03-23 07:29:29	1	0	1	0
 11618032	2018-03-23 07:59:03	1	0	1	0
      123	2018-03-23 08:08:04	1	0	1	0
 21618528	2018-03-23 08:13:56	1	0	1	0
   618630	2018-03-23 08:22:48	1	0	1	0
   917308	2018-03-23 08:39:10	1	0	1	0
 21718540	2018-03-23 08:44:04	1	0	1	0
   916117	2018-03-23 11:46:49	1	0	1	0
316010558	2018-03-23 20:40:12	1	0	1	0
315010462	2018-03-23 20:40:14	1	0	1	0
   917308	2018-03-23 21:51:58	1	0	1	0
   916117	2018-03-23 21:53:54	1	0	1	0
 21618528	2018-03-23 21:55:17	1	0	1	0
 21718540	2018-03-24 08:09:18	1	0	1	0
      123	2018-03-24 08:17:57	1	0	1	0
 11618032	2018-03-24 08:38:32	1	0	1	0
   916680	2018-03-24 14:03:30	1	0	1	0
   916680	2018-03-25 08:42:12	1	0	1	0
 11618032	2018-03-25 09:28:37	1	0	1	0
      123	2018-03-25 09:53:53	1	0	1	0
 21718540	2018-03-25 19:55:04	1	0	1	0
 11618032	2018-03-26 07:26:42	1	0	1	0
   916680	2018-03-26 07:39:05	1	0	1	0
 21718540	2018-03-26 07:47:24	1	0	1	0
      123	2018-03-26 08:04:24	1	0	1	0
 21618528	2018-03-26 08:11:17	1	0	1	0
   618030	2018-03-26 08:15:19	1	0	1	0
   917308	2018-03-26 08:16:32	1	0	1	0
 11718032	2018-03-26 08:23:05	1	0	1	0
   916117	2018-03-26 14:24:20	1	0	1	0
 21618528	2018-03-26 22:33:22	1	0	1	0
   916117	2018-03-26 22:33:38	1	0	1	0
   917308	2018-03-26 22:39:54	1	0	1	0
      123	2018-03-26 22:51:00	1	0	1	0
 11718032	2018-03-26 23:01:02	1	0	1	0
   618030	2018-03-26 23:01:53	1	0	1	0
   916680	2018-03-27 07:22:36	1	0	1	0
 11618032	2018-03-27 07:46:51	1	0	1	0
   916117	2018-03-27 07:55:42	1	0	1	0
   917308	2018-03-27 07:58:22	1	0	1	0
      123	2018-03-27 08:01:32	1	0	1	0
   618030	2018-03-27 08:01:55	1	0	1	0
 21718540	2018-03-27 08:03:23	1	0	1	0
 21618528	2018-03-27 08:08:24	1	0	1	0
 11718032	2018-03-27 08:48:43	1	0	1	0
316010558	2018-03-27 12:38:40	1	0	1	0
   617573	2018-03-27 22:21:32	1	0	1	0
 21618528	2018-03-27 22:21:35	1	0	1	0
   917308	2018-03-27 22:41:56	1	0	1	0
   916117	2018-03-27 22:46:20	1	0	1	0
      123	2018-03-27 22:55:32	1	0	1	0
 11718032	2018-03-27 22:59:11	1	0	1	0
   618030	2018-03-27 23:07:19	1	0	1	0
 11618032	2018-03-28 07:43:44	1	0	1	0
   916117	2018-03-28 07:54:39	1	0	1	0
 21618528	2018-03-28 07:54:48	1	0	1	0
   916680	2018-03-28 07:55:50	1	0	1	0
 21718540	2018-03-28 07:58:10	1	0	1	0
   618030	2018-03-28 07:58:14	1	0	1	0
   917308	2018-03-28 08:01:56	1	0	1	0
      123	2018-03-28 08:02:44	1	0	1	0
 11718032	2018-03-28 08:29:05	1	0	1	0
316010558	2018-03-28 16:20:08	1	0	1	0
   917308	2018-03-28 22:23:38	1	0	1	0
 11718032	2018-03-28 22:43:57	1	0	1	0
   916117	2018-03-28 23:03:39	1	0	1	0
      123	2018-03-28 23:22:23	1	0	1	0
   618030	2018-03-28 23:24:48	1	0	1	0
 11618032	2018-03-29 07:44:06	1	0	1	0
   916680	2018-03-29 07:51:31	1	0	1	0
 21718540	2018-03-29 08:00:07	1	0	1	0
   917308	2018-03-29 08:01:57	1	0	1	0
   618030	2018-03-29 08:02:04	1	0	1	0
 21618528	2018-03-29 08:05:18	1	0	1	0
   916117	2018-03-29 08:07:24	1	0	1	0
      123	2018-03-29 08:11:57	1	0	1	0
 11718032	2018-03-29 08:49:07	1	0	1	0
   617573	2018-03-29 21:44:16	1	0	1	0
 21618528	2018-03-29 22:03:37	1	0	1	0
   917308	2018-03-29 22:44:15	1	0	1	0
      123	2018-03-29 22:59:43	1	0	1	0
   618030	2018-03-29 23:00:04	1	0	1	0
 21718540	2018-03-29 23:30:27	1	0	1	0
   916117	2018-03-30 00:20:08	1	0	1	0
   916680	2018-03-30 07:50:03	1	0	1	0
 11618032	2018-03-30 07:56:08	1	0	1	0
 21618528	2018-03-30 08:02:58	1	0	1	0
   618030	2018-03-30 08:03:39	1	0	1	0
      123	2018-03-30 08:06:34	1	0	1	0
 21718540	2018-03-30 08:09:41	1	0	1	0
 11718032	2018-03-30 08:09:56	1	0	1	0
   917308	2018-03-30 08:10:59	1	0	1	0
 21618528	2018-03-30 22:53:39	1	0	1	0
   916117	2018-03-30 22:54:02	1	0	1	0
 11618032	2018-03-31 08:02:07	1	0	1	0
   618030	2018-03-31 09:35:25	1	0	1	0
   916680	2018-03-31 09:36:44	1	0	1	0
      123	2018-03-31 10:08:58	1	0	1	0
 21718540	2018-03-31 12:39:18	1	0	1	0
 21618528	2018-03-31 14:12:06	1	0	1	0
   916117	2018-03-31 14:13:47	1	0	1	0
   618030	2018-03-31 21:15:48	1	0	1	0
   916117	2018-03-31 22:10:49	1	0	1	0
   916680	2018-04-01 08:46:19	1	0	1	0
 21718540	2018-04-01 09:34:52	1	0	1	0
   617573	2018-04-01 09:37:37	1	0	1	0
   618030	2018-04-01 09:48:52	1	0	1	0
 21618528	2018-04-01 09:59:50	1	0	1	0
 21618528	2018-04-01 22:08:11	1	0	1	0
   618030	2018-04-01 22:14:52	1	0	1	0
   916117	2018-04-01 23:13:11	1	0	1	0
 11618032	2018-04-02 07:27:57	1	0	1	0
